title,video_id,youtube_url,thumbnail_url,published_at,category
1965 CATSKILL GAME FARM,hOvP7OByYzE,https://www.youtube.com/watch?v=hOvP7OByYzE,https://i9.ytimg.com/vi/hOvP7OByYzE/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLB8FeA15NA4-tis6t3irtYDN1F80w,2020-08-12T13:43:43Z,
1989 CHRISTMAS PARTY 1,m1r2OgutEgM,https://www.youtube.com/watch?v=m1r2OgutEgM,https://i9.ytimg.com/vi/m1r2OgutEgM/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBmE1TmytW9H3sjgg9ROWzc042P7Q,2020-08-12T13:43:43Z,
1988 LUKE'S NURSERY GRADUATION,zAjqWg2o5iA,https://www.youtube.com/watch?v=zAjqWg2o5iA,https://i9.ytimg.com/vi/zAjqWg2o5iA/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLALxTzfFg9898tnmV3GieCOO9foSg,2020-08-12T13:43:43Z,
1988 LEANNE'S BIRTHDAY,BYgRgxmYjo8,https://www.youtube.com/watch?v=BYgRgxmYjo8,https://i9.ytimg.com/vi/BYgRgxmYjo8/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBskAPOsZwmeFyQqIlIiR7lQ5-QZw,2020-08-12T13:43:41Z,
1989 CHRISTMAS SEVERINOS,PQuqHT83fLQ,https://www.youtube.com/watch?v=PQuqHT83fLQ,https://i9.ytimg.com/vi/PQuqHT83fLQ/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLC4xQMHewtoo2gbDrWgvMJgomYtzA,2020-08-12T13:43:41Z,
1987 THANKSGIVING SEVERINOS,k-397Nz3ieg,https://www.youtube.com/watch?v=k-397Nz3ieg,https://i9.ytimg.com/vi/k-397Nz3ieg/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBHAZF1LbIJ6UNoDnJAafmX2cS-sQ,2020-08-12T13:43:40Z,
1960 SUMMER,I5Ixp9j9ofo,https://www.youtube.com/watch?v=I5Ixp9j9ofo,https://i9.ytimg.com/vi/I5Ixp9j9ofo/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLCg0mMNd0m3qcfSKn2O2XBRQe17TA,2020-08-12T13:43:39Z,
1989 christmas EVE at mobergs,NF5b8NP_GNI,https://www.youtube.com/watch?v=NF5b8NP_GNI,https://i9.ytimg.com/vi/NF5b8NP_GNI/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLB9QPVj7ugr0rtK3oRdz5UZm5aGOw,2020-08-12T13:43:39Z,
1987 CHRISTMAS,UUO3NdkcwHw,https://www.youtube.com/watch?v=UUO3NdkcwHw,https://i9.ytimg.com/vi/UUO3NdkcwHw/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLC3RLdidOQpPIfvc4xx0FKFonzoKw,2020-08-12T13:43:39Z,
1990 Christmas Eve Moberg,jpGfOD0JsN4,https://www.youtube.com/watch?v=jpGfOD0JsN4,https://i9.ytimg.com/vi/jpGfOD0JsN4/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLC1bkH6DApR4B1fGySKqPmRGgQMVg,2020-08-12T13:43:39Z,
1988? GRANDMA SEV BDAY,mbpIObjZocg,https://www.youtube.com/watch?v=mbpIObjZocg,https://i9.ytimg.com/vi/mbpIObjZocg/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLDbT6gQxLdroQFoaqIQ5HWhW5IH0g,2020-08-12T13:43:39Z,
1988? TONY BDAY SURPRISE,8oz7Ls_yucg,https://www.youtube.com/watch?v=8oz7Ls_yucg,https://i9.ytimg.com/vi/8oz7Ls_yucg/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBm8rHE2HtDzQjMnOXzvSIUg3zJXA,2020-08-12T13:43:28Z,
1964 DEBBIES 3RD BIRTHDAY,Balj3ujV_qk,https://www.youtube.com/watch?v=Balj3ujV_qk,https://i9.ytimg.com/vi/Balj3ujV_qk/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBoHaqLL_6HJldIafWIdMSyvwFZgQ,2020-08-12T13:43:28Z,
1990 February Willow Valley,h9shF-_8OBk,https://www.youtube.com/watch?v=h9shF-_8OBk,https://i9.ytimg.com/vi/h9shF-_8OBk/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLAKiUUsSfhGicp5CG1T5LlLiiy8jg,2020-08-12T13:43:28Z,
1988 CHRISTMAS MOBERG,yVU_-SkHv8k,https://www.youtube.com/watch?v=yVU_-SkHv8k,https://i9.ytimg.com/vi/yVU_-SkHv8k/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLC7VP-4H3YfPinLhVbPpEFf2Z6JIg,2020-08-12T13:43:28Z,
1988 Star Trek,yW9WvLJb_SE,https://www.youtube.com/watch?v=yW9WvLJb_SE,https://i9.ytimg.com/vi/yW9WvLJb_SE/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBEBOESb7BlFtBBBClyXnCpUMwSTA,2020-08-12T13:43:28Z,
1989 Rose's 50th Birthday,-vkZkVlY-ew,https://www.youtube.com/watch?v=-vkZkVlY-ew,https://i9.ytimg.com/vi/-vkZkVlY-ew/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLAlrmlAUPllnn8h1qL2f-Y-3E90Fg,2020-08-12T13:43:27Z,
1990 Kevin's Christening,573h6ajsAag,https://www.youtube.com/watch?v=573h6ajsAag,https://i9.ytimg.com/vi/573h6ajsAag/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLCyCKmwfIbBOfIIBpJU6r-swBFB9g,2020-08-12T13:43:27Z,
1963 SUMMER,7w2T3IzESzE,https://www.youtube.com/watch?v=7w2T3IzESzE,https://i9.ytimg.com/vi/7w2T3IzESzE/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLBstOwev4Q0AeTYJbi-KbgyBYv_FA,2020-08-12T13:43:27Z,
1989 CHRISTMAS DAY FAWCETTS,Gztgos96qrM,https://www.youtube.com/watch?v=Gztgos96qrM,https://i9.ytimg.com/vi/Gztgos96qrM/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLCl0G-qg5sCKjNFv2hVC42I2czRCA,2020-08-12T13:43:27Z,
1963 CHRISTMAS,RQazH907vZw,https://www.youtube.com/watch?v=RQazH907vZw,https://i9.ytimg.com/vi/RQazH907vZw/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLDo9S2yiQAO0XrWEzaAYHLy8F6uHQ,2020-08-12T13:43:27Z,
1990 FAWCETT FIRST DAY,lKYDxkGiS5E,https://www.youtube.com/watch?v=lKYDxkGiS5E,https://i9.ytimg.com/vi/lKYDxkGiS5E/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLCI8uuD0vWCeRJgaMzBll4RPYfceQ,2020-08-12T13:43:27Z,
1987 CABIN SEVERINOS,pLKKZpvf3i4,https://www.youtube.com/watch?v=pLKKZpvf3i4,https://i9.ytimg.com/vi/pLKKZpvf3i4/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLALJ_pHebcit4Q6PX7eDq9EIudNXg,2020-08-12T13:43:27Z,
1964 DAWNS FIRST BIRTHDAY,wVJbEkKzR7M,https://www.youtube.com/watch?v=wVJbEkKzR7M,https://i9.ytimg.com/vi/wVJbEkKzR7M/hqdefault.jpg?sqp=CPCHwtEG&rs=AOn4CLB5SiXRps4noD9ae2-vB0kSJmNhiw,2020-08-12T13:43:27Z,
